movieId,title,genres,matched_title
103249,World War Z (2013),Action|Drama|Horror|IMAX,World War Z
103253,Elysium (2013),Action|Drama|Sci-Fi|IMAX,Elysium
103335,Despicable Me 2 (2013),Animation|Children|Comedy|IMAX,Despicable Me 2
103339,White House Down (2013),Action|Drama|Thriller|IMAX,White House Down
103341,"World's End, The (2013)",Action|Comedy|Sci-Fi,The World's End
103366,Redemption (Hummingbird) (2013),Action|Crime|Thriller,23rd Psalm: Redemption
103372,"Heat, The (2013)",Action|Comedy|Crime,The Heat
103384,"Lone Ranger, The (2013)",Action|Adventure|Western|IMAX,The Lone Ranger
103449,Passion (2012),Crime|Drama|Mystery|Thriller,Passion
103483,V/H/S/2 (2013),Horror|Thriller,V/H/S/2
103502,"Knot, The (2012)",Comedy|Romance,The Knot
103539,The Spectacular Now (2013),Comedy|Drama|Romance,The Spectacular Now
103543,"Lifeguard, The (2013)",Comedy|Drama,The Lifeguard
103596,Sharknado (2013),Sci-Fi,Sharknado
103602,Craig Ferguson: I'm Here To Help (2013),Comedy|Documentary,Craig Ferguson: I'm Here to Help
103606,Stuck in Love (2012),Comedy|Drama|Romance,Snow Patrol Live 2012
103609,Class Act (1992),Comedy,Class Act
103624,Fruitvale Station (2013),Drama,Fruitvale Station
103655,R.I.P.D. (2013),Action|Comedy|Fantasy,R.I.P.D.
103685,"Field in England, A (2013)",Drama|Fantasy|Thriller|War,A Field in England
103688,"Conjuring, The (2013)",Horror|Thriller,The Conjuring
103755,Turbo (2013),Adventure|Animation|Children|Comedy|Fantasy,Turbo
103772,"Wolverine, The (2013)",Action|Adventure|Fantasy|Sci-Fi,The Wolverine
103801,Drinking Buddies (2013),Comedy|Drama|Romance,Drinking Buddies
103810,Red 2 (2013),Action|Comedy|Crime|Thriller,Comedy Aid 2013
103819,Coffee Town (2013),Comedy,Coffee Town
103865,Revenge for Jolly! (2012),Comedy|Drama,Revenge for Jolly!
103883,2 Guns (2013),Action|Comedy|Crime,2 Guns
103980,Blue Jasmine (2013),Drama,Blue Jasmine
103984,"Great Beauty, The (Grande Bellezza, La) (2013)",Comedy|Drama,The Great Beauty
104017,3 dev adam (Three Giant Men) (1973) ,Action|Adventure|Sci-Fi,Pilates Diet Level 1
104069,Louis C.K.: Oh My God (2013),Comedy,Louis C.K.: Oh My God
104074,Percy Jackson: Sea of Monsters (2013),Adventure|Children|Fantasy,Percy Jackson: Sea of Monsters
104076,"Smurfs 2, The (2013)",Animation|Children|Comedy,The Smurfs 2
104078,Alan Partridge: Alpha Papa (2013),Comedy,Alan Partridge: Alpha Papa
104129,Man of Tai Chi (2013),Action|IMAX,Man of Tai Chi
104141,Batman: Mystery of the Batwoman (2003),Action|Animation|Children|Crime,Batman: Mystery of the Batwoman
104211,We're the Millers (2013),Comedy|Crime,We're the Millers
104218,Grown Ups 2 (2013),Comedy,Grown Ups 2
104241,Kick-Ass 2 (2013),Action|Comedy|Crime,Kick-Ass 2
104243,Riddick (2013),Action|Sci-Fi|Thriller|IMAX,Riddick
104245,Planes (2013),Adventure|Animation|Comedy,Planes
104272,Blackfish (2013),Documentary,Blackfish
104283,"Wind Rises, The (Kaze tachinu) (2013)",Animation|Drama|Romance,The Wind Rises
104303,Jobs (2013),Drama,Jobs
104337,Lee Daniels' The Butler (2013),Drama,The Love out of Butterflies
104339,In a World... (2013),Comedy,In a World...
104374,About Time (2013),Drama|Fantasy|Romance,About Time
104419,Justice League: Crisis on Two Earths (2010),Action|Animation|Sci-Fi,Justice League: Crisis on Two Earths
104457,You're Next (2011),Horror|Thriller,Nice Shorts! 2011
104644,Maria Bamford: The Special Special Special! (2012),Comedy,Maria Bamford: The Special Special Special!
104760,Getaway (2013),Action|Crime,Getaway
104780,"Mystery of the Third Planet, The (Tayna tretey planety) (1981)",Adventure|Animation|Sci-Fi,The Secret of the Third Planet
104837,Rage of Honor (1987),Action|Crime,Rage of Honor
104841,Gravity (2013),Action|Sci-Fi|IMAX,Gravity
104863,What If (2013),Comedy|Drama|Romance,What If
104875,"History of Future Folk, The (2012)",Adventure|Comedy|Musical|Sci-Fi,The History of Future Folk
104879,Prisoners (2013),Drama|Mystery|Thriller,Prisoners
104906,Austenland (2013),Comedy|Romance,Austenland
104908,Insidious: Chapter 2 (2013),Horror|Thriller,Insidious: Chapter 2
104913,Rush (2013),Action|Drama,Kiss (2013) Stockholm
104925,"Family, The (2013)",Action|Comedy|Crime,The Family
104944,Short Term 12 (2013),Drama,Short Term 12
105020,Collision Course (1989),Action|Comedy|Thriller,Collision Course
105037,"To Do List, The (2013)",Comedy,The To Do List
105121,Inescapable (2012),Action|Drama|War,Inescapable
105197,Nebraska (2013),Adventure|Drama,Nebraska
105211,Enough Said (2013),Comedy|Drama|Romance,Enough Said
105213,Don Jon (2013),Comedy|Drama|Romance,Don Jon
105246,Mood Indigo (L'écume des jours) (2013),Drama|Fantasy,Depeche Mode: Tour 2013
105250,"Century of the Self, The (2002)",Documentary,August Sander: People of the 20th Century
105254,Crystal Fairy & the Magical Cactus and 2012 (2013),Adventure|Comedy,Crystal Fairy & the Magical Cactus
105325,Bad Milo (Bad Milo!) (2013),Comedy|Horror,Miguel Bose Vina del Mar 2013
105351,Runner Runner (2013),Crime|Drama|Thriller,Runner Runner
105355,Blue Is the Warmest Color (La vie d'Adèle) (2013),Drama|Romance,Blue Is the Warmest Color
105468,Cloudy with a Chance of Meatballs 2 (2013),Animation|Children|Comedy|Fantasy,Cloudy with a Chance of Meatballs 2
105504,Captain Phillips (2013),Adventure|Drama|Thriller|IMAX,Captain Phillips
105540,"All Dogs Christmas Carol, An (1998)",Animation|Children|Comedy|Musical,An All Dogs Christmas Carol
105585,Machete Kills (Machete 2) (2013),Action|Crime|Thriller,Machete Kills
105593,Filth (2013),Comedy|Crime|Drama,Kiss (2013) Stockholm
105653,Escape Plan (2013),Action|Mystery|Thriller,Escape Plan
105720,"Thief of Paris, The (Le voleur) (1967)",Comedy|Crime|Drama,The Thief of Paris
105731,Carrie (2013),Drama|Horror,Creature 2013
105746,UnHung Hero (2013),Documentary,UnHung Hero
105755,"Counselor, The (2013)",Crime|Drama|Thriller,The Counselor
105801,Escape From Tomorrow (2013),Drama|Fantasy|Horror,Escape from Tomorrow
105835,"Double, The (2013)",Comedy|Drama|Thriller,90º Double Slope
105844,12 Years a Slave (2013),Drama,12 Years a Slave
105954,All Is Lost (2013),Action|Adventure|Drama,All Is Lost
106002,Ender's Game (2013),Action|Adventure|Sci-Fi|IMAX,Ender's Game
106062,Jackass Presents: Bad Grandpa (2013),Comedy,Jackass Presents: Bad Grandpa
106072,Thor: The Dark World (2013),Action|Adventure|Fantasy|IMAX,Thor: The Dark World
106100,Dallas Buyers Club (2013),Drama,Dallas Buyers Club
106144,"Selfish Giant, The (2013)",Drama,The Selfish Giant
106330,Last Vegas (2013),Comedy|Drama|Romance,Last Vegas
106438,Philomena (2013),Comedy|Drama,Philomena
106441,"Book Thief, The (2013)",Children|Drama|War,The Book Thief
106487,The Hunger Games: Catching Fire (2013),Action|Adventure|Sci-Fi|IMAX,The Hunger Games: Catching Fire
106489,"Hobbit: The Desolation of Smaug, The (2013)",Adventure|Fantasy|IMAX,The Hobbit: The Desolation of Smaug
106491,47 Ronin (2013),Action|Adventure|Fantasy,47 Ronin
106540,Delivery Man (2013),Comedy,Delivery Man
106542,Charlie Countryman (2013),Action|Comedy|Romance,Charlie Countryman
106594,Red Flag (2012),Comedy|Drama|Romance,Red Bull Rampage 2012
106642,"Day of the Doctor, The (2013)",Adventure|Drama|Sci-Fi,Doctor Who: The Day of the Doctor
106648,Guilty of Romance (Koi no tsumi) (2011) ,Crime|Drama|Horror,The Personals: Improvisations on Romance in the Golden Years
106696,Frozen (2013),Adventure|Animation|Comedy|Fantasy|Musical|Romance,Frozen
106766,Inside Llewyn Davis (2013),Drama,Inside Llewyn Davis
106782,"Wolf of Wall Street, The (2013)",Comedy|Crime|Drama,The Wolf of Wall Street
106785,Homefront (2013),Action|Crime|Thriller,Homefront
106839,Mandela: Long Walk to Freedom (2013),Drama,Mandela: Long Walk to Freedom
106873,Evangelion: 3.0 You Can (Not) Redo (2012),Action|Animation|Drama,Evangelion: 3.0 You Can (Not) Redo
106883,All is Bright (2013),Comedy|Drama,All Is Bright
106889,Tim's Vermeer (2013),Documentary,Tim's Vermeer
106916,American Hustle (2013),Crime|Drama,American Hustle
106918,"Secret Life of Walter Mitty, The (2013)",Adventure|Comedy|Drama,The Secret Life of Walter Mitty
106920,Her (2013),Drama|Romance|Sci-Fi,Creature 2013
106927,RoboGeisha (Robo-geisha) (2009),Action|Comedy|Sci-Fi,RoboGeisha
107013,"Christmas Carol, A (1977)",Drama|Fantasy,A Christmas Carol
107069,Lone Survivor (2013),Action|Drama|Thriller|War,Lone Survivor
107141,Saving Mr. Banks (2013),Comedy|Drama,Saving Mr. Banks
107159,Zatoichi and the Chest of Gold (Zatôichi senryô-kubi) (Zatôichi 6) (1964),Action|Drama,Zatoichi and the Chest of Gold
107314,Oldboy (2013),Action|Drama|Mystery,Oldboy
107338,Dampfnudelblues (2013),Comedy|Crime,Dampfnudelblues
107348,Anchorman 2: The Legend Continues (2013),Comedy,Anchorman 2: The Legend Continues
107406,Snowpiercer (2013),Action|Drama|Sci-Fi,Snowpiercer
107408,Only Old Men Are Going to Battle (V boy idut odni stariki) (1973),Comedy|Drama|War,Only Old Men Are Going to Battle
107410,Guest from the Future (Gostya iz buduschego) (1985),Adventure|Drama|Sci-Fi,The Assault of the Present on the Rest of Time
107412,"Kidnapping, Caucasian Style (Kavkazskaya plennitsa) (1967)",Comedy|Romance,"Kidnapping, Caucasian Style"
107436,Haunter (2013),Horror|Mystery|Thriller,Haunter
107447,Wrong Cops (2013),Comedy|Crime,Wrong Cops
107449,"Muppet Christmas: Letters to Santa, A (2008)",Children|Comedy,A Muppets Christmas: Letters to Santa
107462,Ninja: Shadow of a Tear (2013),Action|Crime|Thriller,Ninja: Shadow of a Tear
107565,"Fuck You, Goethe (Fack Ju Göhte) (2013)",Comedy,The 50 Funniest Moments of 2013
107630,High School (2010),Comedy,High School
107702,Grudge Match (2013),Comedy,Grudge Match
107723,Highlander: The Search for Vengeance (2007),Action|Adventure|Fantasy,Highlander: The Search for Vengeance
107771,Only Lovers Left Alive (2013),Drama|Horror|Romance,Only Lovers Left Alive
107780,Cats (1998),Musical,ECW Heat Wave 1998
107846,MacGyver: Trail to Doomsday (1994),Action|Adventure,MacGyver: Trail to Doomsday
107945,Bad Karma (2012),Thriller,Bad Karma
107951,Hunting Elephants (2013),Comedy|Crime,Hunting Elephants
107953,Dragon Ball Z: Battle of Gods (2013),Action|Animation|Fantasy|IMAX,Dragon Ball Z: Battle of Gods
107962,Freezer (2014),Action|Thriller,Freezer
107997,We Are What We Are (2013),Drama|Horror|Mystery|Thriller,We Are What We Are
107999,Dragon ball Z 04: Lord Slug (1991),Animation|Children,Dragon Ball Z: Lord Slug
108078,Chinese Puzzle (Casse-tête chinois) (2013),Comedy|Romance,Chinese Puzzle
108090,Dragon Ball: The Path to Power (Doragon bôru: Saikyô e no michi) (1996),Action|Adventure|Animation|Children,Dragon Ball: The Path to Power
108156,Ride Along (2014),Action|Comedy,Ride Along
108188,Jack Ryan: Shadow Recruit (2014),Action|Drama|Thriller|IMAX,Jack Ryan: Shadow Recruit
108190,Divergent (2014),Adventure|Romance|Sci-Fi|IMAX,Divergent
108192,Hotel Chevalier (Part 1 of 'The Darjeeling Limited') (2007),Drama,Dieux du Stade - Making of Calendar 2008
108540,Ernest & Célestine (Ernest et Célestine) (2012),Adventure|Animation|Children|Comedy|Drama|Romance,Ernest & Celestine
108601,Drift (2013),Drama,Drift
108689,"I, Frankenstein (2014)",Action|Fantasy|Sci-Fi|IMAX,"I, Frankenstein"
108715,Better Living Through Chemistry (2014),Comedy|Drama,Better Living Through Chemistry
108727,Nymphomaniac: Volume I (2013),Drama,Nymphomaniac: Vol. I
108729,Enemy (2013),Mystery|Thriller,Enemy
108795,Wonder Woman (2009),Action|Adventure|Animation|Fantasy,Wonder Woman
108928,"Monuments Men, The (2014)",Action|Drama|War,The Monuments Men
108932,The Lego Movie (2014),Action|Adventure|Animation|Children|Comedy|Fantasy,The Lego Movie
108945,RoboCop (2014),Action|Crime|Sci-Fi|IMAX,RoboCop
108949,"Art of the Steal, The (2013)",Crime,The Art of the Steal
108981,Nymphomaniac: Volume II (2013),Drama|Mystery,Nymphomaniac: Vol. II
109042,Knights of Badassdom (2013),Adventure|Comedy|Fantasy,Knights of Badassdom
109161,Venus in Fur (La Vénus à la fourrure) (2013),Drama,The Big Four World Tour 2013
109183,Date and Switch (2014),Comedy,Date and Switch
109187,"Zero Theorem, The (2013)",Drama|Fantasy|Sci-Fi,The Zero Theorem
109191,Winter's Tale (2014),Drama|Fantasy|Mystery,Winter's Tale
109241,On the Other Side of the Tracks (De l'autre côté du périph) (2012),Action|Comedy|Crime,On the Other Side of the Tracks
109282,GLOW: The Story of the Gorgeous Ladies of Wrestling (2012),Documentary,GLOW: The Story of The Gorgeous Ladies of Wrestling
109295,Cold Comes the Night (2013),Crime|Drama|Thriller,Cold Comes the Night
109313,Chouchou (2003),Comedy,Chouchou
109317,Someone Marry Barry (2014),Comedy,Someone Marry Barry
109372,About Last Night (2014),Comedy|Romance,About Last Night
109374,"Grand Budapest Hotel, The (2014)",Comedy|Drama,The Grand Budapest Hotel
109383,"Oversimplification of Her Beauty, An (2012)",Animation|Comedy|Drama|Romance,WWE Elimination Chamber 2012
109416,Bring It On: Fight to the Finish (2009),Comedy,Fighting the Brain
109483,That Awkward Moment (2014),Comedy|Romance,That Awkward Moment
109487,Interstellar (2014),Sci-Fi|IMAX,Interstellar
109569,3 Days to Kill (2014),Action|Crime|Drama,3 Days to Kill
109576,Welcome to the Jungle (2013),Comedy,Welcome to the Jungle
109578,Non-Stop (2014),Action|Mystery|Thriller,Non-Stop
109596,Wrinkles (Arrugas) (2011),Animation|Drama,Hooked (2011) Animation HD
109633,"Garden of Words, The (Koto no ha no niwa) (2013)",Animation|Romance,The Garden of Words
109673,300: Rise of an Empire (2014),Action|Drama|War|IMAX,300: Rise of an Empire
109687,Particle Fever (2013),Documentary,Particle Fever
109723,"Bag Man, The (2014)",Crime|Drama|Thriller,The Bag Man
109846,Mr. Peabody & Sherman (2014),Adventure|Animation|Comedy,Mr. Peabody & Sherman
109848,Under the Skin (2013),Horror|Sci-Fi|Thriller,Under the Skin
109850,Need for Speed (2014),Action|Crime|Drama|IMAX,Need for Speed
109853,Barefoot (2014),Comedy|Drama|Romance,Barefoot
109864,Veronica Mars (2014),Comedy|Crime|Drama,Veronica Mars
109895,Bad Words (2013),Comedy,Bad Words
109897,Son of God (2014),Drama,Son of God
109941,Puss in Boots: The Three Diablos (2012),Animation|Comedy,Puss in Boots: The Three Diablos
109968,Why Don't You Play In Hell? (Jigoku de naze warui) (2013),Action|Drama,Why Don't You Play in Hell?
109971,Ocho apellidos vascos (2014),Comedy,Accept: Blind Rage (2014)
110102,Captain America: The Winter Soldier (2014),Action|Adventure|Sci-Fi|IMAX,Captain America: The Winter Soldier
110127,Noah (2014),Adventure|Drama|IMAX,Nocturna 2014
110130,"Nut Job, The (2014)",Adventure|Animation|Children|Comedy,The Nut Job
110281,King of Comedy (Hei kek ji wong) (1999),Comedy|Drama|Romance,King of Comedy
110286,13 Sins (2014),Horror|Thriller,13 Sins
110297,Muppets Most Wanted (2014),Adventure|Comedy|Crime,Muppets Most Wanted
110330,Me and you (io e te) (2012),Drama,24 Hours of Le Mans Review 2012
110350,Free to Play (2014),Documentary,Free to Play
110387,"Unknown Known, The (2013)",Documentary,The Unknown Known
110501,The Raid 2: Berandal (2014),Action|Crime|Thriller,Accept: Blind Rage (2014)
110541,"Brain Smasher... A Love Story (Bouncer and the Lady, The) (1993)",Action|Comedy,Brain Smasher... A Love Story
110553,The Amazing Spider-Man 2 (2014),Action|Sci-Fi|IMAX,The Amazing Spider-Man 2
110586,Calvary (2014),Comedy|Drama,Calvary
110591,Oculus (2013),Horror,Oculus
110603,God's Not Dead (2014),Drama,God's Not Dead
110611,Cold in July (2014),Drama|Thriller,Cold in July
110655,Rio 2 (2014),Adventure|Animation|Children|Comedy,Rio 2016
110669,"Honest Liar, An (2014)",Comedy|Documentary,An Honest Liar
110718,Fading Gigolo (2013),Comedy,Fading Gigolo
110730,Transcendence (2014),Drama|Sci-Fi|IMAX,Transcendence
110746,Hatchet III (2013),Comedy|Horror,Hatchet III
110771,"Other Woman, The (2014)",Comedy|Romance,The Other Woman
110773,"Haunted House 2, A (2014)",Comedy|Horror,A Haunted House 2
110781,Mulan II (2004),Action|Animation|Children|Comedy|Musical,Mulan II
110826,Brick Mansions (2014),Action|Crime|Drama,Brick Mansions
110882,Locke (2013),Drama,TNA Lockdown 2013
111113,Neighbors (2014),Comedy,Neighbors
111146,Alpha and Omega 3: The Great Wolf Games (2014),Action|Adventure|Animation|Children|Comedy,Alpha and Omega 3: The Great Wolf Games
111320,Mom's Night Out (2014),Comedy,Moms' Night Out
111360,Lucy (2014),Action|Sci-Fi,Lucie 2014
111362,X-Men: Days of Future Past (2014),Action|Adventure|Sci-Fi,X-Men: Days of Future Past
111364,Godzilla (2014),Action|Adventure|Sci-Fi|IMAX,Godzilla
111375,Walk of Shame (2014),Comedy,Walk of Shame
111384,Blue Ruin (2013),Thriller,Pink & Blue
111443,Chef (2014),Comedy,Lies 2014
111551,Afflicted (2013),Horror|Sci-Fi|Thriller,Comedy Aid 2013
111617,Blended (2014),Comedy,Blended
111622,Begin Again (2013),Comedy|Romance,Begin Again
111659,Maleficent (2014),Action|Adventure|Children|IMAX,Maleficent
111663,Zombeavers (2014),Action|Comedy|Horror,Zombeavers
111680,At Middleton (2013),Comedy|Romance,At Middleton
111732,"Dance of Reality, The (Danza de la realidad, La) (2013)",Drama|Fantasy,The Dance of Reality
111743,A Million Ways to Die in the West (2014),Comedy|Western,A Million Ways to Die in the West
111759,Edge of Tomorrow (2014),Action|Sci-Fi|IMAX,Edge of Tomorrow
111781,Mission: Impossible - Rogue Nation (2015),Action|Adventure|Thriller,Mission: Impossible - Rogue Nation
111785,Midnight Chronicles (2009),Action|Adventure|Fantasy,Crossing Midnight
111795,Million Dollar Arm (2014),Comedy|Drama,Million Dollar Arm
111800,G.B.F. (2013),Comedy,G.B.F.
111817,Jimi: All Is by My Side (2013),Drama,Jimi: All Is by My Side
111844,Bad Asses (Bad Ass 2) (2014),Action|Drama,Bad Ass 2: Bad Asses
111913,Lilting (2014),Drama,Lilting
111921,The Fault in Our Stars (2014),Drama|Romance,The Fault in Our Stars
112006,Tangled Ever After (2012),Action|Animation|Children,Tangled Ever After
112070,Maps to the Stars (2014),Drama,Maps to the Stars
112138,22 Jump Street (2014),Action|Comedy|Crime,22 Jump Street
112171,"Equalizer, The (2014)",Action|Crime|Thriller,The Equalizer
112175,How to Train Your Dragon 2 (2014),Action|Adventure|Animation,How to Train Your Dragon 2
112183,Birdman: Or (The Unexpected Virtue of Ignorance) (2014),Comedy|Drama,Birdman or (The Unexpected Virtue of Ignorance)
112290,Boyhood (2014),Drama,Boyhood
112303,Think Like a Man Too (2014),Comedy|Romance,Think Like a Man Too
112316,Jersey Boys (2014),Drama|Musical,Jersey Boys
112326,Nick Fury: Agent of S.H.I.E.L.D. (1998),Action|Sci-Fi,Nick Fury: Agent of S.H.I.E.L.D.
